Course ID,Student ID,Term,Grade
2805,73740666,Fall 2018,A
2806,73740666,Winter 2014,B-
2810,34074488,Summer 2014,A-
2812,32496288,Winter 2013,C
2813,32496288,Summer 2015,B-
2815,65516456,Fall 2013,F
2834,45602022,Fall 2015,C
2847,96473008,Summer 2014,A+
2852,96473008,Winter 2012,A
2856,96473008,Winter 2019,A-
2858,96473008,Fall 2013,B-
2873,34267637,Winter 2019,C
2882,10401198,Fall 2013,A+
2887,10401198,Summer 2014,B-
2924,42291593,Winter 2017,A
2927,42291593,Summer 2011,B+
2930,42291593,Summer 2017,B-
2945,95928471,Summer 2020,B+
2947,95928471,Winter 2019,B
2951,95928471,Winter 2017,B-
2958,59805812,Fall 2018,B
2959,59805812,Fall 2011,B+
2981,59805812,Summer 2020,C
2989,59805812,Winter 2018,B
2997,21961682,Fall 2012,F
2998,21961682,Summer 2018,B+
3000,21961682,Summer 2013,B-
3001,21961682,Winter 2013,B+
3004,13276614,Fall 2019,A+
3014,13276614,Fall 2017,F
40162,13276614,Summer 2013,F
40163,13276614,Winter 2012,A
40187,66444555,Fall 2011,B+
40210,16221355,Winter 2015,B
40211,16221355,Fall 2014,A-
40212,16221355,Summer 2011,B+
46520,57782477,Summer 2019,B
46521,57782477,Fall 2015,A-
46522,57782477,Summer 2014,B
46523,57782477,Fall 2020,A
46525,38110727,Fall 2020,A+
46526,38110727,Fall 2012,B-
46527,38110727,Summer 2017,F
46528,38110727,Winter 2014,A+
48775,28129252,Fall 2019,B
49426,28129252,Summer 2011,B
49605,28129252,Winter 2014,B-
46529,28129252,Summer 2018,B
46531,68886867,Winter 2016,A-
46532,68886867,Winter 2016,B-
46533,68886867,Fall 2018,A-
46534,68886867,Summer 2012,F
3322,32013980,Winter 2013,B+
3323,32013980,Winter 2012,B+
3325,81041775,Fall 2012,A+
3333,64553262,Winter 2013,B+
3334,64553262,Fall 2016,F
3335,64553262,Fall 2019,B-
3336,64553262,Winter 2015,B
3339,96752722,Summer 2020,A+
3341,92677693,Summer 2012,A
3342,92677693,Summer 2015,F
3343,92677693,Winter 2019,A-
3345,89328209,Summer 2019,C
3351,53150557,Summer 2012,A-
3358,93714210,Summer 2015,B+
3361,93714210,Fall 2011,A
3363,93714210,Fall 2012,A
3365,93714210,Winter 2019,A-
3372,20674888,Summer 2013,A
3374,20674888,Summer 2016,A
3377,20674888,Summer 2020,B+
3379,20674888,Fall 2017,B+
3391,19493819,Winter 2019,A
3395,19493819,Winter 2016,A+
3398,19493819,Summer 2012,A
3399,19493819,Fall 2015,B+
3406,71777820,Fall 2017,C
3407,71777820,Fall 2016,A-
3415,98586132,Summer 2019,B-
3417,98586132,Fall 2016,C
3419,98586132,Summer 2020,A-
3421,98586132,Fall 2011,A-
40218,38828685,Summer 2014,A-
40221,10838247,Fall 2019,A+
40222,10838247,Fall 2011,A-
40223,10838247,Summer 2020,B+
40224,10838247,Fall 2012,B
46536,93379448,Summer 2014,B
46537,93379448,Fall 2015,F
46538,93379448,Summer 2011,B-
46540,31605794,Summer 2011,C
47817,31605794,Fall 2017,C
47832,31605794,Summer 2019,A+
49695,58532578,Fall 2012,B+
49697,52130900,Winter 2020,C
49758,52130900,Fall 2016,B-
3519,52130900,Fall 2015,F
3520,52130900,Summer 2020,A-
3522,66472249,Winter 2020,F
48076,66472249,Winter 2019,A+
48077,66472249,Summer 2014,B+
48954,32497472,Summer 2011,C
3523,32497472,Summer 2018,A+
3524,32497472,Summer 2015,A-
3525,32497472,Fall 2019,B-
3528,46443129,Fall 2013,A+
3530,72025605,Winter 2014,C
3531,72025605,Summer 2018,B-
47954,84372323,Summer 2014,A+
48074,84372323,Winter 2019,B+
48075,84372323,Winter 2019,B-
46542,76553230,Winter 2019,B
46543,76553230,Winter 2018,F
3682,76553230,Winter 2012,B-
3685,25256820,Fall 2011,B-
3687,25256820,Winter 2011,B+
3689,25256820,Fall 2011,B
3695,25839689,Summer 2020,A+
3697,21219643,Summer 2020,A+
3698,21219643,Summer 2015,B
3703,21219643,Summer 2012,B
3704,21219643,Summer 2012,A
3715,34403993,Fall 2014,C
3717,30614203,Winter 2017,C
3722,21111442,Winter 2011,B-
3723,21111442,Fall 2015,B-
3724,21111442,Winter 2016,A-
40231,21111442,Fall 2014,B+
46546,20699126,Summer 2012,A-
46547,20699126,Winter 2017,A-
46549,20699126,Summer 2015,C
3794,57735529,Summer 2018,A+
3796,76023286,Winter 2013,A
3801,76023286,Fall 2011,A-
3804,76023286,Summer 2017,F
3805,76023286,Fall 2012,B
3810,67011747,Winter 2014,B-
3819,67011747,Winter 2020,A-
3820,67011747,Winter 2011,B+
3823,67011747,Fall 2011,B
3827,19372516,Fall 2017,F
3835,19372516,Winter 2016,A
3853,13764191,Winter 2013,A
3868,13764191,Summer 2014,F
3870,13764191,Fall 2016,A
3879,13764191,Fall 2012,B+
3890,10421326,Fall 2017,A-
3905,10421326,Winter 2019,A-
3915,67035788,Fall 2020,B+
3917,67035788,Fall 2020,A-
3918,67035788,Fall 2013,C
3922,65306204,Winter 2013,A-
3927,65306204,Summer 2017,A
3938,51860974,Fall 2020,A-
3943,51860974,Fall 2018,A+
3958,91522001,Fall 2020,B+
3964,91522001,Summer 2017,A
3965,91522001,Winter 2020,C
3966,91522001,Winter 2016,B-
3970,11445658,Fall 2019,A-
3974,11445658,Summer 2017,B+
3982,11445658,Winter 2019,F
3983,11445658,Winter 2017,A
4031,26104657,Summer 2011,A-
4033,26104657,Summer 2013,A+
4049,26104657,Winter 2016,B-
4054,71674185,Winter 2013,A-
4057,18203094,Fall 2012,C
4059,18203094,Fall 2017,C
4061,18203094,Fall 2014,A
4068,46812197,Winter 2015,B
4070,46812197,Fall 2011,B-
4072,73842878,Winter 2020,A
4074,73842878,Fall 2020,B
4077,73842878,Summer 2012,A-
4085,95762914,Summer 2020,A
4090,97307155,Summer 2012,B+
4101,38781679,Summer 2016,B-
4120,38781679,Summer 2019,B+
4127,31605087,Fall 2014,A-
37615,31605087,Winter 2019,A+
40252,31605087,Winter 2016,C
40280,31605087,Summer 2018,B+
44017,74263228,Winter 2019,C
46551,74263228,Summer 2016,A-
46552,74263228,Summer 2019,B
46553,74263228,Summer 2013,A+
46555,91701180,Summer 2012,C
47737,91701180,Summer 2020,B
48422,91701180,Summer 2012,C
48551,91701180,Fall 2016,C
48971,23016903,Winter 2014,C
48972,23016903,Winter 2014,A-
48973,23016903,Summer 2011,B+
48974,23016903,Summer 2014,B-
48977,35509472,Winter 2012,A-
49709,16612656,Winter 2012,B-
4291,16612656,Summer 2018,A+
4296,79422026,Fall 2013,F
4299,79422026,Summer 2017,A-
4303,30108064,Winter 2017,A-
4318,30108064,Fall 2020,A+
37621,30108064,Fall 2020,A+
37624,30108064,Fall 2017,B-
40300,31157636,Fall 2015,C
46556,99001103,Summer 2019,B+
46557,99001103,Summer 2013,A
46559,91588948,Fall 2017,B-
47422,29463729,Summer 2019,A
4370,29463729,Summer 2019,F
4371,29463729,Winter 2018,A+
46563,94193714,Winter 2020,A
4427,97738569,Winter 2016,C
4429,97738569,Winter 2016,C
4431,34461650,Summer 2019,A+
4432,34461650,Fall 2014,B+
4433,34461650,Fall 2012,B-
4436,34461650,Winter 2016,C
4440,22826732,Fall 2012,B
4445,35723698,Winter 2012,B-
4448,35723698,Summer 2014,A-
4449,35723698,Summer 2019,F
4451,57694580,Winter 2020,A-
4452,57694580,Summer 2014,B-
4453,57694580,Fall 2019,B-
4454,57694580,Fall 2014,A+
4459,73191290,Winter 2013,A
4460,73191290,Fall 2014,B+
4466,73191290,Summer 2017,B-
4480,73191290,Fall 2017,A-
4484,19532710,Winter 2016,B-
4487,19532710,Winter 2015,A+
4494,24954909,Fall 2018,C
4496,24954909,Fall 2014,A
4502,22757552,Winter 2018,A+
4503,22757552,Winter 2019,C
4505,22757552,Summer 2015,A
4507,22757552,Fall 2020,B
4511,54038907,Fall 2018,A
4513,54038907,Fall 2011,A+
4519,77245017,Summer 2016,B-
4521,77245017,Summer 2018,B
4525,10576705,Winter 2017,B
4527,10576705,Fall 2015,A-
4560,90920579,Winter 2015,B-
40306,54040102,Fall 2018,B+
40308,54040102,Summer 2016,F
40309,54040102,Winter 2019,A
45242,54040102,Winter 2019,A
46565,26464688,Summer 2016,A
46566,26464688,Fall 2011,B-
47824,91805831,Fall 2016,A-
47962,91805831,Summer 2012,A-
47964,90491801,Fall 2013,C
49130,50444562,Winter 2017,B
49539,50444562,Summer 2012,A
4704,50444562,Winter 2011,C
4713,63129214,Summer 2016,A+
4715,63129214,Fall 2018,C
4720,83912246,Winter 2013,B-
4721,83912246,Summer 2016,B-
4722,83912246,Winter 2020,B+
4723,83912246,Winter 2017,A+
4727,59794523,Fall 2012,B+
4728,59794523,Winter 2017,B-
4739,59794523,Summer 2017,B-
4746,59794523,Summer 2012,B+
4757,76391147,Summer 2017,C
4763,58800577,Fall 2018,A
4767,58800577,Winter 2018,A+
4781,58800577,Fall 2011,A
4790,24301455,Summer 2017,B-
4791,24301455,Fall 2011,A-
4816,24301455,Winter 2020,F
4827,24301455,Winter 2011,A-
4847,30216027,Fall 2011,C
4871,30216027,Summer 2014,B+
46568,20805627,Fall 2018,F
46569,20805627,Winter 2011,C
46570,20805627,Summer 2011,B
46571,20805627,Winter 2017,A
46573,39251485,Fall 2012,A-
47231,39251485,Winter 2011,B-
47232,39251485,Summer 2011,B-
47237,39251485,Summer 2016,B+
47240,35140267,Winter 2011,A-
48839,35140267,Winter 2014,B-
48841,61517405,Winter 2012,A+
48842,61517405,Summer 2017,B-
48843,61517405,Fall 2013,B+
46574,61517405,Fall 2014,B+
5055,79405722,Winter 2016,B
5059,79405722,Summer 2020,A
5060,79405722,Summer 2018,B-
5064,47635488,Summer 2011,B
5065,47635488,Summer 2018,A+
5068,75690340,Fall 2013,F
5069,75690340,Fall 2020,B
5070,75690340,Summer 2020,B
5072,72045990,Fall 2012,A-
5080,56465235,Winter 2013,A
5082,56465235,Fall 2013,A+
5084,89468035,Fall 2018,A
5086,89468035,Fall 2013,A-
5095,89468035,Fall 2018,A+
5098,41999027,Summer 2014,B-
5100,68812834,Fall 2012,B
5102,85757823,Summer 2019,A-
5103,85757823,Fall 2018,F
5106,13117711,Winter 2012,A-
5108,13117711,Fall 2020,F
5117,64227050,Winter 2012,A+
40325,64227050,Summer 2020,A
46575,64227050,Fall 2017,B
46576,64227050,Summer 2017,C
48391,49153135,Fall 2011,F
48392,49153135,Fall 2013,F
48393,49153135,Summer 2011,B+
48394,49153135,Winter 2013,B+
48396,40904123,Winter 2014,B
48401,40904123,Winter 2020,A
5254,40904123,Fall 2014,C
5255,40904123,Summer 2016,B-
5257,46926934,Fall 2017,F
5258,46926934,Summer 2012,A
5259,46926934,Fall 2020,A-
5262,38066279,Fall 2016,F
5276,22604689,Summer 2014,B
5281,22604689,Summer 2020,C
5285,92370353,Winter 2012,A+
5312,55927273,Summer 2020,B+
46577,55927273,Winter 2014,A
46578,55927273,Summer 2018,A
5326,67173181,Fall 2016,F
5337,67173181,Winter 2014,A+
5350,67173181,Winter 2018,F
5353,67173181,Fall 2017,B+
5363,16120544,Summer 2016,B
5364,16120544,Fall 2015,B+
5391,16120544,Fall 2011,A
5405,98500317,Fall 2013,B-
5406,98500317,Winter 2012,F
5409,23906588,Winter 2018,C
5410,23906588,Fall 2013,F
5412,39956405,Winter 2016,C
5414,39956405,Fall 2015,B
5415,39956405,Fall 2011,A+
5446,94742494,Winter 2014,B+
5447,94742494,Summer 2015,A
5461,95263154,Fall 2014,A
5464,95263154,Winter 2017,A+
5482,92917369,Winter 2020,B-
5483,92917369,Winter 2016,B+
5484,92917369,Fall 2016,C
5485,92917369,Winter 2019,F
5488,68445753,Fall 2011,B-
5492,67119296,Fall 2013,B
5493,67119296,Summer 2016,C
5500,67119296,Winter 2016,B
5520,67119296,Fall 2015,A
5526,74135784,Summer 2013,A+
5534,44035667,Winter 2014,C
5536,44035667,Fall 2014,A+
5570,26142254,Winter 2020,B
5572,26142254,Winter 2012,A+
5577,14556492,Winter 2018,F
5579,14556492,Winter 2011,A+
5585,14556492,Winter 2018,A+
5592,14556492,Fall 2013,A-
5598,93948209,Summer 2014,A
5605,93948209,Summer 2015,B-
5607,93948209,Summer 2012,A+
5617,61529097,Fall 2012,A-
5621,85721197,Winter 2020,A
5622,85721197,Summer 2014,A-
5661,32385605,Summer 2020,A
5720,61483123,Fall 2014,A-
5724,61483123,Summer 2011,B+
5731,61483123,Winter 2016,A+
40331,14346560,Fall 2018,B
40335,77023799,Summer 2015,B
40353,96519677,Winter 2015,B+
40354,96519677,Summer 2019,C
40355,96519677,Winter 2019,C
40356,96519677,Summer 2016,C
40358,18285405,Summer 2016,A
46579,18285405,Fall 2016,C
46580,18285405,Fall 2015,B-
46581,18285405,Fall 2013,B
46583,52234451,Fall 2020,F
46584,52234451,Winter 2013,A-
46586,62535099,Winter 2011,B
47980,62535099,Fall 2012,C
48285,62535099,Summer 2016,C
49309,79983596,Fall 2012,A-
49310,79983596,Winter 2015,C
49700,79983596,Fall 2019,A-
49712,53916597,Winter 2012,A+
5891,53916597,Summer 2017,A+
5892,53916597,Winter 2019,A
5895,53916597,Winter 2019,F
5900,51508538,Summer 2011,F
5904,51508538,Fall 2014,A+
5928,51508538,Fall 2016,B
5931,51508538,Winter 2017,B
5933,44577772,Fall 2012,A-
5939,44577772,Fall 2017,B
5950,61453806,Fall 2020,A
5951,61453806,Summer 2017,A
5952,61453806,Summer 2014,B
5956,10085815,Summer 2013,A
5959,10085815,Fall 2019,C
5962,12094612,Summer 2018,B+
5963,12094612,Fall 2020,C
5965,70607176,Fall 2020,B
5966,70607176,Fall 2019,B
5967,70607176,Winter 2018,B-
5968,70607176,Winter 2014,C
5975,76713861,Fall 2019,B-
6008,43873561,Summer 2015,B-
6043,14029334,Summer 2015,C
6044,14029334,Summer 2013,B
6047,14029334,Winter 2016,F
6051,48891505,Winter 2017,A-
6080,56015619,Winter 2013,F
6096,56015619,Summer 2011,B-
6108,56015619,Winter 2013,F
6122,56510913,Fall 2017,F
6123,56510913,Winter 2019,A
6131,56510913,Fall 2011,A+
6174,30001646,Summer 2017,F
6204,30001646,Fall 2013,A-
6227,32248741,Fall 2011,B
6232,25165276,Fall 2015,B-
6246,19341331,Summer 2018,B-
6251,19341331,Winter 2018,A-
6262,85204068,Winter 2016,B+
6263,85204068,Fall 2019,A+
6264,85204068,Winter 2016,A+
6273,33885647,Summer 2015,B+
6274,33885647,Winter 2011,F
6284,40130463,Summer 2013,F
6286,40130463,Winter 2016,A-
6289,31262769,Fall 2018,F
6290,31262769,Summer 2012,B-
6291,31262769,Winter 2013,C
6292,31262769,Summer 2020,B
6295,40927618,Summer 2017,C
6296,40927618,Summer 2018,A-
6297,40927618,Fall 2020,F
6300,44830279,Winter 2013,C
6325,14606122,Winter 2015,B-
40410,88578448,Winter 2015,A-
40422,88578448,Winter 2011,B-
40423,88578448,Winter 2020,B-
40425,78031945,Summer 2012,A+
45268,78031945,Summer 2012,B-
45271,13995664,Fall 2016,B+
46587,13995664,Summer 2012,B+
46588,13995664,Summer 2016,C
46590,77173676,Summer 2020,C
46591,77173676,Fall 2017,C
46592,77173676,Winter 2012,C
46595,25134585,Winter 2019,A-
46596,25134585,Summer 2020,A
46597,25134585,Summer 2014,B+
46598,25134585,Summer 2019,B+
46601,16052044,Winter 2019,B-
46602,16052044,Winter 2019,B-
48765,65782514,Summer 2018,C
48766,65782514,Summer 2014,F
48771,35390340,Summer 2013,B-
48772,35390340,Winter 2014,B-
46605,35390340,Winter 2016,F
6557,35390340,Fall 2012,B-
46606,41049004,Summer 2015,A+
46609,13669478,Summer 2018,A-
6626,13669478,Fall 2018,B-
6681,57472478,Fall 2011,A+
6692,50061396,Winter 2017,A
6695,50061396,Summer 2016,F
47940,62687140,Fall 2019,A
6792,62687140,Winter 2020,B
6798,62687140,Summer 2012,A
6813,62687140,Fall 2019,A-
37672,18805069,Winter 2019,F
46614,18805069,Winter 2011,B-
46615,18805069,Winter 2020,F
46617,67853430,Summer 2019,C
46618,67853430,Winter 2014,A+
46619,67853430,Summer 2017,F
6908,96974280,Fall 2020,B+
6914,96974280,Winter 2017,F
46622,15753720,Winter 2020,A+
47706,64964640,Summer 2015,B+
47707,64964640,Fall 2013,A
46624,64964640,Fall 2018,B
46625,64964640,Winter 2012,F
7054,56651326,Summer 2017,A-
7055,56651326,Summer 2013,B
7063,60969011,Winter 2020,A+
7065,48378922,Winter 2014,A
46629,89614084,Summer 2020,A
46630,89614084,Winter 2011,F
46631,89614084,Fall 2020,A
46632,89614084,Fall 2019,A-
7106,76680462,Summer 2015,A+
7108,76680462,Fall 2016,A-
7111,87467610,Summer 2014,A+
7112,87467610,Summer 2018,A-
7114,87467610,Fall 2014,C
7115,87467610,Summer 2020,B-
7126,55841112,Fall 2012,C
7127,55841112,Winter 2018,A+
40478,55841112,Winter 2016,C
40481,32268849,Fall 2019,B
46634,32268849,Summer 2015,F
49727,58172767,Summer 2014,A+
49728,58172767,Winter 2020,B
49732,58172767,Winter 2016,B+
7160,84049375,Summer 2012,C
7168,84049375,Fall 2013,A+
7174,65140517,Summer 2015,A
7175,65140517,Summer 2020,C
7188,96290440,Fall 2013,B+
7190,96290440,Summer 2015,C
7202,96290440,Winter 2020,F
7210,96290440,Winter 2020,A+
7216,43987516,Fall 2013,F
7217,43987516,Winter 2020,A
7218,43987516,Fall 2017,A+
7222,43987516,Fall 2015,F
7233,25889483,Summer 2013,C
7234,25889483,Winter 2011,B
7235,25889483,Fall 2020,C
7238,25889483,Summer 2016,B+
7252,31323370,Summer 2011,A-
7265,31323370,Fall 2020,B+
7266,31323370,Fall 2013,A-
7269,81065594,Winter 2020,B+
7270,81065594,Winter 2019,B
7272,81065594,Summer 2011,A-
7278,30267322,Fall 2019,A
7281,30267322,Winter 2014,A+
7286,30267322,Summer 2012,B-
7297,40186569,Winter 2012,A+
7300,40186569,Summer 2012,A+
7301,40186569,Fall 2011,B-
7302,40186569,Winter 2018,A
7308,30744057,Winter 2014,A-
7310,30744057,Fall 2015,A
7311,30744057,Winter 2019,B-
7313,82877136,Fall 2020,A
7314,82877136,Winter 2019,A
7315,82877136,Fall 2013,F
7335,82877136,Summer 2011,B-
7353,73516011,Fall 2013,B-
7355,33891653,Winter 2020,A-
7356,33891653,Summer 2015,A
7358,33891653,Fall 2019,B-
7360,33891653,Fall 2019,A+
7370,65169947,Fall 2015,A+
7382,76302568,Fall 2013,B+
7394,76302568,Summer 2012,B-
7397,76302568,Winter 2011,B
7399,76302568,Summer 2020,A+
7402,91355467,Summer 2019,F
7403,91355467,Fall 2014,B-
7423,91355467,Summer 2013,B
7447,91355467,Fall 2018,A
7467,42218347,Summer 2017,B+
40484,42218347,Winter 2018,A-
40487,41311830,Winter 2017,B+
40488,41311830,Fall 2011,A+
40489,41311830,Fall 2018,A-
40491,85626192,Fall 2018,B
40493,83063072,Winter 2013,B
40495,30264163,Winter 2020,B
40496,30264163,Winter 2013,C
40497,30264163,Summer 2019,A-
40500,54429591,Summer 2019,A
40501,54429591,Fall 2018,B+
40503,22098752,Fall 2017,B+
40504,22098752,Summer 2012,B
40506,19281260,Winter 2019,A
40509,60151094,Summer 2019,A+
40521,60151094,Fall 2011,C
40522,60151094,Winter 2012,A
40523,60151094,Summer 2011,B+
45974,38492194,Summer 2011,B-
46635,38492194,Winter 2016,B
46636,38492194,Winter 2016,A
46637,38492194,Summer 2019,F
48660,82249875,Summer 2020,B-
48968,82249875,Winter 2017,B+
49619,82249875,Fall 2020,A-
49635,93590477,Fall 2013,A-
49637,96207424,Winter 2013,A
49638,96207424,Summer 2013,B
7654,41452835,Summer 2012,B
7661,20251935,Summer 2011,A
7662,20251935,Summer 2013,B-
7665,63058122,Winter 2018,A
7666,63058122,Fall 2011,A
7670,72429289,Fall 2019,F
7673,72429289,Winter 2018,A+
7675,27321215,Winter 2011,A
7678,27321215,Winter 2012,B+
7679,27321215,Winter 2011,F
7681,86278182,Fall 2013,B-
7683,86278182,Summer 2019,F
7685,96107043,Fall 2013,A-
7686,96107043,Fall 2012,A+
7691,11124861,Fall 2016,A+
7692,11124861,Winter 2016,A
7695,89781146,Winter 2015,A+
7697,47153720,Winter 2018,B
7698,47153720,Winter 2017,A-
7699,47153720,Fall 2020,B
7715,47153720,Winter 2018,A-
7718,33649904,Fall 2013,B
7719,33649904,Fall 2016,B
7720,33649904,Summer 2012,A+
7727,33649904,Fall 2017,B
7730,49927991,Winter 2013,B-
7734,49927991,Winter 2018,A+
7739,55726820,Winter 2020,F
7742,55726820,Summer 2014,A
7751,55726820,Summer 2020,A-
7753,21813668,Fall 2014,B+
7759,99570213,Summer 2018,A
7777,99570213,Fall 2012,B+
7784,51153428,Winter 2011,F
7821,88530245,Fall 2015,A
40532,88530245,Winter 2012,A
46639,88530245,Fall 2011,F
46640,88530245,Winter 2011,F
46643,99957016,Fall 2011,F
47211,99957016,Winter 2018,B+
47213,78793778,Fall 2018,F
47214,78793778,Winter 2016,B+
47217,87131075,Summer 2012,A
47554,87131075,Summer 2020,B-
47984,87131075,Winter 2020,B
7960,92855955,Summer 2013,A+
7961,92855955,Summer 2020,C
7962,92855955,Winter 2018,A
7964,78588112,Summer 2014,A+
7966,78588112,Summer 2018,F
7967,78588112,Winter 2016,A+
7973,37418242,Winter 2019,B+
7976,37418242,Fall 2016,B-
7978,14269865,Winter 2013,B
7980,14269865,Fall 2015,B+
7981,14269865,Fall 2016,A
7986,91300405,Winter 2018,A-
7987,91300405,Fall 2014,F
7988,91300405,Winter 2014,C
7989,91300405,Summer 2020,B+
7992,42983514,Summer 2015,F
7994,78227873,Fall 2012,B+
7995,78227873,Fall 2014,A+
7997,24623136,Fall 2012,B-
7998,24623136,Winter 2011,A-
8000,88102056,Winter 2014,B-
8001,88102056,Summer 2015,B
8002,88102056,Winter 2019,F
8007,91374025,Winter 2017,A+
8008,91374025,Summer 2019,C
8011,58170663,Fall 2011,F
8012,58170663,Summer 2011,A-
8015,76854645,Winter 2013,A
8017,76854645,Fall 2011,A+
8020,35497330,Winter 2019,C
8021,35497330,Winter 2016,C
8022,35497330,Fall 2016,A+
8051,39070250,Fall 2015,A+
8053,96610075,Winter 2014,F
8054,96610075,Summer 2014,A
8060,96610075,Winter 2013,A+
8062,96610075,Winter 2012,A
8067,98275294,Fall 2018,B-
8068,98275294,Winter 2013,F
8071,98275294,Summer 2018,C
8072,98275294,Fall 2018,B+
8079,32219490,Winter 2017,A
8081,32219490,Summer 2011,A+
8084,32219490,Summer 2019,B
8088,32219490,Fall 2018,A
8092,54487984,Winter 2020,A-
8099,54487984,Winter 2018,A+
8100,54487984,Summer 2012,A-
8102,36948629,Summer 2016,F
8103,36948629,Summer 2011,A+
8113,81187248,Summer 2012,B+
8114,81187248,Winter 2020,B-
8115,81187248,Winter 2018,A+
8162,17273399,Winter 2018,A
8175,17273399,Winter 2014,B
40572,59975915,Summer 2013,F
40574,59975915,Summer 2020,A
40577,23635545,Winter 2011,B+
40578,23635545,Winter 2015,A-
40579,23635545,Fall 2016,F
40581,23635545,Summer 2018,A-
40583,59409573,Fall 2017,B+
40584,59409573,Summer 2016,A-
40585,59409573,Summer 2018,B+
46646,38900240,Summer 2020,B-
46647,38900240,Winter 2014,B+
46648,38900240,Winter 2016,A+
46649,38900240,Fall 2015,A
47561,88130736,Fall 2012,B-
47710,88130736,Fall 2014,F
47715,88130736,Winter 2019,A
48397,88130736,Winter 2011,A-
48717,66613453,Winter 2015,A-
48719,31148121,Winter 2015,A
48955,31148121,Fall 2013,C
49356,86674526,Winter 2014,C
49359,86674526,Fall 2020,B+
8346,86674526,Winter 2018,A+
8353,40855888,Summer 2019,B
8354,40855888,Winter 2017,C
8355,40855888,Fall 2016,C
8358,84913813,Summer 2013,B+
8363,84913813,Winter 2013,B
8364,84913813,Winter 2017,A
8365,84913813,Fall 2017,C
8368,59634257,Winter 2018,A
8370,48419101,Summer 2017,C
8372,48419101,Summer 2014,A
8373,48419101,Winter 2013,A
8375,89295775,Summer 2016,B
8377,89295775,Winter 2019,B
